날짜,시간대,따릉이대여건수,지하철승차인원,기온(°C),요일,요일명,주말여부,공휴일여부
2025-03-26,06-07,3189,152770.0,6.1,2,수,False,False
2025-03-26,07-08,8641,432677.0,6.3,2,수,False,False
2025-03-26,08-09,12177,509943.0,7.9,2,수,False,False
2025-03-26,09-10,5867,294932.0,10.3,2,수,False,False
2025-03-26,10-11,4159,199944.0,12.7,2,수,False,False
2025-03-26,11-12,4734,194305.0,15.4,2,수,False,False
2025-03-26,12-13,5298,209825.0,17.4,2,수,False,False
2025-03-26,13-14,5121,216496.0,19.4,2,수,False,False
2025-03-26,14-15,5082,224230.0,21.4,2,수,False,False
2025-03-26,15-16,5619,262763.0,22.4,2,수,False,False
2025-03-26,16-17,8255,334798.0,23.5,2,수,False,False
2025-03-26,17-18,12147,486861.0,23.6,2,수,False,False
2025-03-26,18-19,15470,612222.0,22.9,2,수,False,False
2025-03-26,19-20,9471,305193.0,21.4,2,수,False,False
2025-03-26,20-21,7727,242176.0,19.6,2,수,False,False
2025-03-26,21-22,6768,239494.0,18.8,2,수,False,False
2025-03-26,22-23,5456,174851.0,17.9,2,수,False,False
2025-03-26,23-24,3157,75490.0,18.3,2,수,False,False
2025-03-27,06-07,2390,149115.0,15.9,3,목,False,False
2025-03-27,07-08,5111,424791.0,13.7,3,목,False,False
2025-03-27,08-09,8358,510127.0,13.1,3,목,False,False
2025-03-27,09-10,3519,291095.0,13.2,3,목,False,False
2025-03-27,10-11,3171,194000.0,13.6,3,목,False,False
2025-03-27,11-12,3869,187102.0,14.3,3,목,False,False
2025-03-27,12-13,4372,203732.0,14.2,3,목,False,False
2025-03-27,13-14,4470,211680.0,14.8,3,목,False,False
2025-03-27,14-15,4763,221078.0,16.4,3,목,False,False
2025-03-27,15-16,5581,261665.0,17.6,3,목,False,False
2025-03-27,16-17,7758,337873.0,17.9,3,목,False,False
2025-03-27,17-18,10239,483201.0,16.5,3,목,False,False
2025-03-27,18-19,12354,617387.0,13.6,3,목,False,False
2025-03-27,19-20,7184,314073.0,12.4,3,목,False,False
2025-03-27,20-21,4715,258126.0,11.3,3,목,False,False
2025-03-27,21-22,1775,249595.0,10.3,3,목,False,False
2025-03-27,22-23,2447,175985.0,8.3,3,목,False,False
2025-03-27,23-24,1951,76654.0,7.4,3,목,False,False
2025-03-28,06-07,2755,146505.0,3.8,4,금,False,False
2025-03-28,07-08,7445,408768.0,3.7,4,금,False,False
2025-03-28,08-09,10665,485506.0,4.1,4,금,False,False
2025-03-28,09-10,5132,282454.0,4.5,4,금,False,False
2025-03-28,10-11,3714,203043.0,5.9,4,금,False,False
2025-03-28,11-12,4539,202704.0,8.2,4,금,False,False
2025-03-28,12-13,4989,224200.0,9.5,4,금,False,False
2025-03-28,13-14,5033,236410.0,11.0,4,금,False,False
2025-03-28,14-15,5324,252959.0,11.4,4,금,False,False
2025-03-28,15-16,6517,306217.0,11.4,4,금,False,False
2025-03-28,16-17,7395,374675.0,11.2,4,금,False,False
2025-03-28,17-18,10021,516639.0,10.5,4,금,False,False
2025-03-28,18-19,11340,619272.0,9.3,4,금,False,False
2025-03-28,19-20,6364,317981.0,7.7,4,금,False,False
2025-03-28,20-21,4518,257269.0,6.5,4,금,False,False
2025-03-28,21-22,4050,233532.0,5.2,4,금,False,False
2025-03-28,22-23,3789,197681.0,4.5,4,금,False,False
2025-03-28,23-24,2448,100528.0,4.0,4,금,False,False
2025-03-29,06-07,1005,64482.0,0.9,5,토,True,False
2025-03-29,07-08,1827,97717.0,0.9,5,토,True,False
2025-03-29,08-09,3329,165798.0,2.9,5,토,True,False
2025-03-29,09-10,3519,201851.0,5.0,5,토,True,False
2025-03-29,10-11,2836,214447.0,5.5,5,토,True,False
2025-03-29,11-12,3123,243785.0,3.9,5,토,True,False
2025-03-29,12-13,3816,276146.0,5.3,5,토,True,False
2025-03-29,13-14,4255,293184.0,5.7,5,토,True,False
2025-03-29,14-15,4392,291394.0,5.2,5,토,True,False
2025-03-29,15-16,4733,313386.0,6.5,5,토,True,False
2025-03-29,16-17,4614,354656.0,5.6,5,토,True,False
2025-03-29,17-18,4572,324481.0,5.4,5,토,True,False
2025-03-29,18-19,3743,272906.0,4.6,5,토,True,False
2025-03-29,19-20,2701,226521.0,3.1,5,토,True,False
2025-03-29,20-21,2326,222770.0,2.0,5,토,True,False
2025-03-29,21-22,2332,187354.0,1.6,5,토,True,False
2025-03-29,22-23,2058,148752.0,1.3,5,토,True,False
2025-03-29,23-24,1597,67464.0,1.0,5,토,True,False
2025-03-30,06-07,689,43219.0,-1.2,6,일,True,False
2025-03-30,07-08,1124,62349.0,-1.7,6,일,True,False
2025-03-30,08-09,2069,105981.0,0.1,6,일,True,False
2025-03-30,09-10,2867,145665.0,2.7,6,일,True,False
2025-03-30,10-11,3320,162193.0,4.9,6,일,True,False
2025-03-30,11-12,3520,169397.0,5.7,6,일,True,False
2025-03-30,12-13,3371,208037.0,5.1,6,일,True,False
2025-03-30,13-14,3239,214117.0,5.3,6,일,True,False
2025-03-30,14-15,3409,212071.0,6.2,6,일,True,False
2025-03-30,15-16,3520,212524.0,4.7,6,일,True,False
2025-03-30,16-17,4204,224544.0,5.2,6,일,True,False
2025-03-30,17-18,4651,206673.0,7.4,6,일,True,False
2025-03-30,18-19,4054,187845.0,6.9,6,일,True,False
2025-03-30,19-20,3069,162565.0,5.6,6,일,True,False
2025-03-30,20-21,2734,154005.0,4.8,6,일,True,False
2025-03-30,21-22,2624,131874.0,4.6,6,일,True,False
2025-03-30,22-23,2100,97541.0,4.5,6,일,True,False
2025-03-30,23-24,1579,40150.0,4.4,6,일,True,False
2025-03-31,06-07,2793,154119.0,1.3,0,월,False,False
2025-03-31,07-08,7431,425959.0,1.5,0,월,False,False
2025-03-31,08-09,10766,496373.0,3.5,0,월,False,False
2025-03-31,09-10,5363,283530.0,6.1,0,월,False,False
2025-03-31,10-11,3581,191495.0,8.6,0,월,False,False
2025-03-31,11-12,4319,185890.0,10.1,0,월,False,False
2025-03-31,12-13,4813,198833.0,11.5,0,월,False,False
2025-03-31,13-14,4640,204124.0,12.7,0,월,False,False
2025-03-31,14-15,4922,213906.0,13.5,0,월,False,False
2025-03-31,15-16,6027,254981.0,13.6,0,월,False,False
2025-03-31,16-17,7074,310964.0,13.7,0,월,False,False
2025-03-31,17-18,10356,451305.0,12.7,0,월,False,False
2025-03-31,18-19,13109,602287.0,11.5,0,월,False,False
2025-03-31,19-20,7882,308943.0,10.0,0,월,False,False
2025-03-31,20-21,5861,232594.0,8.8,0,월,False,False
2025-03-31,21-22,5040,200141.0,7.9,0,월,False,False
2025-03-31,22-23,4192,144940.0,7.2,0,월,False,False
2025-03-31,23-24,2378,59568.0,7.1,0,월,False,False
2025-06-01,06-07,1580,49416.0,17.1,6,일,True,False
2025-06-01,07-08,2289,65387.0,18.0,6,일,True,False
2025-06-01,08-09,3527,112996.0,20.2,6,일,True,False
2025-06-01,09-10,4581,153156.0,22.1,6,일,True,False
2025-06-01,10-11,5427,165956.0,23.5,6,일,True,False
2025-06-01,11-12,5974,167211.0,25.3,6,일,True,False
2025-06-01,12-13,6918,198875.0,26.9,6,일,True,False
2025-06-01,13-14,7421,213091.0,27.6,6,일,True,False
2025-06-01,14-15,7690,212705.0,28.6,6,일,True,False
2025-06-01,15-16,8409,222924.0,29.1,6,일,True,False
2025-06-01,16-17,9378,225742.0,28.2,6,일,True,False
2025-06-01,17-18,10250,210761.0,26.6,6,일,True,False
2025-06-01,18-19,10347,187528.0,25.3,6,일,True,False
2025-06-01,19-20,9457,161783.0,24.0,6,일,True,False
2025-06-01,20-21,8967,169841.0,22.7,6,일,True,False
2025-06-01,21-22,7657,140813.0,22.2,6,일,True,False
2025-06-01,22-23,5728,103462.0,21.4,6,일,True,False
2025-06-01,23-24,3642,41738.0,20.9,6,일,True,False
2025-06-02,06-07,4148,154350.0,19.3,0,월,False,False
2025-06-02,07-08,10182,409889.0,19.5,0,월,False,False
2025-06-02,08-09,13120,476932.0,19.9,0,월,False,False
2025-06-02,09-10,5953,275860.0,20.5,0,월,False,False
2025-06-02,10-11,3449,190756.0,21.2,0,월,False,False
2025-06-02,11-12,2735,186614.0,21.1,0,월,False,False
2025-06-02,12-13,3235,199006.0,21.4,0,월,False,False
2025-06-02,13-14,3731,201360.0,22.1,0,월,False,False
2025-06-02,14-15,5081,211539.0,22.3,0,월,False,False
2025-06-02,15-16,6853,255810.0,22.9,0,월,False,False
2025-06-02,16-17,8916,309556.0,23.0,0,월,False,False
2025-06-02,17-18,13125,447481.0,23.0,0,월,False,False
2025-06-02,18-19,17238,586712.0,22.6,0,월,False,False
2025-06-02,19-20,11536,292155.0,22.0,0,월,False,False
2025-06-02,20-21,9604,219211.0,21.4,0,월,False,False
2025-06-02,21-22,8883,205446.0,21.1,0,월,False,False
2025-06-02,22-23,7630,160056.0,20.8,0,월,False,False
2025-06-02,23-24,4863,80789.0,20.5,0,월,False,False
2025-06-03,06-07,2098,57157.0,18.0,1,화,False,True
2025-06-03,07-08,3306,82455.0,18.6,1,화,False,True
2025-06-03,08-09,4853,126776.0,20.0,1,화,False,True
2025-06-03,09-10,5895,154980.0,21.4,1,화,False,True
2025-06-03,10-11,6695,166581.0,23.0,1,화,False,True
2025-06-03,11-12,7717,181051.0,24.2,1,화,False,True
2025-06-03,12-13,9009,197390.0,24.7,1,화,False,True
2025-06-03,13-14,9697,206389.0,24.4,1,화,False,True
2025-06-03,14-15,10074,212317.0,23.7,1,화,False,True
2025-06-03,15-16,11114,227052.0,23.7,1,화,False,True
2025-06-03,16-17,11827,235929.0,23.3,1,화,False,True
2025-06-03,17-18,12524,221956.0,23.5,1,화,False,True
2025-06-03,18-19,12281,194089.0,23.3,1,화,False,True
2025-06-03,19-20,10765,160570.0,22.1,1,화,False,True
2025-06-03,20-21,8802,175450.0,20.4,1,화,False,True
2025-06-03,21-22,7197,144269.0,19.2,1,화,False,True
2025-06-03,22-23,5381,110404.0,18.3,1,화,False,True
2025-06-03,23-24,3464,44121.0,17.5,1,화,False,True
2025-06-04,06-07,4731,161956.0,15.5,2,수,False,False
2025-06-04,07-08,11114,430557.0,16.4,2,수,False,False
2025-06-04,08-09,14497,500673.0,18.6,2,수,False,False
2025-06-04,09-10,7016,285606.0,20.3,2,수,False,False
2025-06-04,10-11,4766,194006.0,22.3,2,수,False,False
2025-06-04,11-12,5487,186687.0,23.5,2,수,False,False
2025-06-04,12-13,5807,204286.0,24.8,2,수,False,False
2025-06-04,13-14,5638,209699.0,24.9,2,수,False,False
2025-06-04,14-15,5563,219495.0,24.8,2,수,False,False
2025-06-04,15-16,6380,253189.0,24.9,2,수,False,False
2025-06-04,16-17,9350,317520.0,24.3,2,수,False,False
2025-06-04,17-18,14889,467427.0,23.3,2,수,False,False
2025-06-04,18-19,19096,592019.0,23.1,2,수,False,False
2025-06-04,19-20,12982,295325.0,22.3,2,수,False,False
2025-06-04,20-21,10509,231462.0,21.2,2,수,False,False
2025-06-04,21-22,9251,214133.0,20.4,2,수,False,False
2025-06-04,22-23,7123,163383.0,19.8,2,수,False,False
2025-06-04,23-24,4052,65251.0,19.2,2,수,False,False
2025-06-05,06-07,4599,155401.0,15.7,3,목,False,False
2025-06-05,07-08,11198,415501.0,16.6,3,목,False,False
2025-06-05,08-09,14905,492670.0,19.0,3,목,False,False
2025-06-05,09-10,7462,286401.0,21.2,3,목,False,False
2025-06-05,10-11,5234,201835.0,23.5,3,목,False,False
2025-06-05,11-12,6208,198755.0,24.8,3,목,False,False
2025-06-05,12-13,6436,218854.0,25.6,3,목,False,False
2025-06-05,13-14,5954,224654.0,26.4,3,목,False,False
2025-06-05,14-15,6066,239015.0,26.6,3,목,False,False
2025-06-05,15-16,7005,276363.0,26.4,3,목,False,False
2025-06-05,16-17,9775,341895.0,26.6,3,목,False,False
2025-06-05,17-18,14208,480759.0,26.8,3,목,False,False
2025-06-05,18-19,18670,598528.0,26.1,3,목,False,False
2025-06-05,19-20,12575,309134.0,25.0,3,목,False,False
2025-06-05,20-21,10257,243160.0,23.0,3,목,False,False
2025-06-05,21-22,9336,225349.0,21.6,3,목,False,False
2025-06-05,22-23,8035,193719.0,20.9,3,목,False,False
2025-06-05,23-24,5084,92451.0,20.6,3,목,False,False
2025-06-06,06-07,1758,62486.0,17.9,4,금,False,True
2025-06-06,07-08,2602,80919.0,19.1,4,금,False,True
2025-06-06,08-09,3883,128125.0,21.1,4,금,False,True
2025-06-06,09-10,5047,169308.0,23.8,4,금,False,True
2025-06-06,10-11,5690,182337.0,25.8,4,금,False,True
2025-06-06,11-12,6347,200442.0,26.9,4,금,False,True
2025-06-06,12-13,6945,214132.0,28.5,4,금,False,True
2025-06-06,13-14,7194,222656.0,29.2,4,금,False,True
2025-06-06,14-15,7456,235677.0,29.7,4,금,False,True
2025-06-06,15-16,8082,254257.0,29.4,4,금,False,True
2025-06-06,16-17,9101,274263.0,29.0,4,금,False,True
2025-06-06,17-18,10069,254917.0,27.8,4,금,False,True
2025-06-06,18-19,10684,216969.0,27.2,4,금,False,True
2025-06-06,19-20,10324,188544.0,25.7,4,금,False,True
2025-06-06,20-21,9800,189532.0,24.9,4,금,False,True
2025-06-06,21-22,8774,169520.0,24.1,4,금,False,True
2025-06-06,22-23,7317,141781.0,23.5,4,금,False,True
2025-06-06,23-24,5000,63859.0,23.0,4,금,False,True
2025-06-07,06-07,1812,61238.0,19.8,5,토,True,False
2025-06-07,07-08,2838,90739.0,20.6,5,토,True,False
2025-06-07,08-09,4496,150609.0,22.9,5,토,True,False
2025-06-07,09-10,5705,185019.0,23.7,5,토,True,False
2025-06-07,10-11,5980,194907.0,25.3,5,토,True,False
2025-06-07,11-12,6588,212521.0,24.9,5,토,True,False
2025-06-07,12-13,6941,234057.0,25.2,5,토,True,False
2025-06-07,13-14,7365,247347.0,26.1,5,토,True,False
2025-06-07,14-15,7865,251723.0,27.0,5,토,True,False
2025-06-07,15-16,8290,261436.0,27.9,5,토,True,False
2025-06-07,16-17,9425,280790.0,28.2,5,토,True,False
2025-06-07,17-18,10391,260082.0,27.2,5,토,True,False
2025-06-07,18-19,10249,223810.0,25.7,5,토,True,False
2025-06-07,19-20,9672,184048.0,24.7,5,토,True,False
2025-06-07,20-21,9044,192587.0,24.0,5,토,True,False
2025-06-07,21-22,7997,172529.0,23.5,5,토,True,False
2025-06-07,22-23,5836,133166.0,23.0,5,토,True,False
2025-06-07,23-24,3568,58320.0,22.3,5,토,True,False
2025-06-08,06-07,1350,44467.0,21.5,6,일,True,False
2025-06-08,07-08,2205,61377.0,21.9,6,일,True,False
2025-06-08,08-09,3412,105624.0,22.7,6,일,True,False
2025-06-08,09-10,4481,143402.0,23.5,6,일,True,False
2025-06-08,10-11,5230,156301.0,25.8,6,일,True,False
2025-06-08,11-12,5439,155743.0,25.8,6,일,True,False
2025-06-08,12-13,6517,182000.0,28.5,6,일,True,False
2025-06-08,13-14,7025,196052.0,29.2,6,일,True,False
2025-06-08,14-15,7472,196374.0,30.1,6,일,True,False
2025-06-08,15-16,7921,201671.0,29.8,6,일,True,False
2025-06-08,16-17,8812,206786.0,29.1,6,일,True,False
2025-06-08,17-18,9583,190333.0,28.6,6,일,True,False
2025-06-08,18-19,9775,171658.0,27.9,6,일,True,False
2025-06-08,19-20,9569,150112.0,26.7,6,일,True,False
2025-06-08,20-21,9075,162211.0,25.5,6,일,True,False
2025-06-08,21-22,7631,128662.0,24.6,6,일,True,False
2025-06-08,22-23,5530,92471.0,24.1,6,일,True,False
2025-06-08,23-24,3567,37636.0,23.4,6,일,True,False
2025-06-09,06-07,4672,162152.0,20.7,0,월,False,False
2025-06-09,07-08,11231,429786.0,21.1,0,월,False,False
2025-06-09,08-09,14295,494246.0,22.0,0,월,False,False
2025-06-09,09-10,6757,281673.0,23.1,0,월,False,False
2025-06-09,10-11,4649,192982.0,24.7,0,월,False,False
2025-06-09,11-12,5225,188669.0,26.1,0,월,False,False
2025-06-09,12-13,5262,200960.0,27.9,0,월,False,False
2025-06-09,13-14,5033,203839.0,29.5,0,월,False,False
2025-06-09,14-15,5145,213457.0,29.6,0,월,False,False
2025-06-09,15-16,6353,251470.0,29.7,0,월,False,False
2025-06-09,16-17,8082,302481.0,29.9,0,월,False,False
2025-06-09,17-18,13474,445557.0,29.7,0,월,False,False
2025-06-09,18-19,18913,589830.0,27.5,0,월,False,False
2025-06-09,19-20,12818,291930.0,25.2,0,월,False,False
2025-06-09,20-21,10828,218358.0,23.3,0,월,False,False
2025-06-09,21-22,9320,189480.0,22.2,0,월,False,False
2025-06-09,22-23,7235,135890.0,21.7,0,월,False,False
2025-06-09,23-24,4046,55592.0,21.3,0,월,False,False
2025-06-10,06-07,4879,161671.0,19.9,1,화,False,False
2025-06-10,07-08,11849,434794.0,21.0,1,화,False,False
2025-06-10,08-09,15637,510459.0,22.2,1,화,False,False
2025-06-10,09-10,7277,291883.0,22.9,1,화,False,False
2025-06-10,10-11,4815,198086.0,23.3,1,화,False,False
2025-06-10,11-12,5438,190473.0,22.9,1,화,False,False
2025-06-10,12-13,5868,201494.0,22.7,1,화,False,False
2025-06-10,13-14,5459,208479.0,22.6,1,화,False,False
2025-06-10,14-15,5436,219298.0,22.9,1,화,False,False
2025-06-10,15-16,6352,253809.0,23.7,1,화,False,False
2025-06-10,16-17,9402,320710.0,24.0,1,화,False,False
2025-06-10,17-18,14165,464260.0,25.2,1,화,False,False
2025-06-10,18-19,19212,601723.0,24.3,1,화,False,False
2025-06-10,19-20,12645,298391.0,22.5,1,화,False,False
2025-06-10,20-21,10260,228040.0,21.6,1,화,False,False
2025-06-10,21-22,9184,216454.0,20.8,1,화,False,False
2025-06-10,22-23,7449,168649.0,19.9,1,화,False,False
2025-06-10,23-24,4245,65608.0,19.6,1,화,False,False
2025-06-11,06-07,4672,159418.0,16.0,2,수,False,False
2025-06-11,07-08,11618,429225.0,17.5,2,수,False,False
2025-06-11,08-09,15242,505938.0,19.6,2,수,False,False
2025-06-11,09-10,7264,290035.0,22.2,2,수,False,False
2025-06-11,10-11,4816,198310.0,23.9,2,수,False,False
2025-06-11,11-12,5498,192746.0,25.8,2,수,False,False
2025-06-11,12-13,5653,209094.0,27.1,2,수,False,False
2025-06-11,13-14,5543,217245.0,28.0,2,수,False,False
2025-06-11,14-15,5571,225889.0,27.8,2,수,False,False
2025-06-11,15-16,6878,264943.0,28.3,2,수,False,False
2025-06-11,16-17,8710,323054.0,28.1,2,수,False,False
2025-06-11,17-18,14011,474116.0,27.7,2,수,False,False
2025-06-11,18-19,18764,601501.0,27.2,2,수,False,False
2025-06-11,19-20,12651,293643.0,25.3,2,수,False,False
2025-06-11,20-21,10451,232949.0,24.1,2,수,False,False
2025-06-11,21-22,9358,221802.0,22.8,2,수,False,False
2025-06-11,22-23,7532,166560.0,21.7,2,수,False,False
2025-06-11,23-24,4407,69318.0,21.1,2,수,False,False
2025-06-12,06-07,4763,159026.0,17.9,3,목,False,False
2025-06-12,07-08,11594,425456.0,19.7,3,목,False,False
2025-06-12,08-09,15190,504515.0,22.1,3,목,False,False
2025-06-12,09-10,7207,294173.0,24.3,3,목,False,False
2025-06-12,10-11,4667,202804.0,26.4,3,목,False,False
2025-06-12,11-12,5241,196146.0,28.1,3,목,False,False
2025-06-12,12-13,5550,212800.0,29.7,3,목,False,False
2025-06-12,13-14,4857,218810.0,31.1,3,목,False,False
2025-06-12,14-15,5033,228269.0,31.9,3,목,False,False
2025-06-12,15-16,5835,263439.0,32.5,3,목,False,False
2025-06-12,16-17,8676,334884.0,32.7,3,목,False,False
2025-06-12,17-18,13384,474063.0,32.3,3,목,False,False
2025-06-12,18-19,18195,597084.0,30.3,3,목,False,False
2025-06-12,19-20,12418,298243.0,28.6,3,목,False,False
2025-06-12,20-21,10317,238778.0,27.2,3,목,False,False
2025-06-12,21-22,9433,224823.0,26.1,3,목,False,False
2025-06-12,22-23,7784,179690.0,25.6,3,목,False,False
2025-06-12,23-24,4556,76571.0,24.9,3,목,False,False
2025-06-13,06-07,4429,152854.0,21.1,4,금,False,False
2025-06-13,07-08,11186,408850.0,21.8,4,금,False,False
2025-06-13,08-09,14582,488656.0,23.6,4,금,False,False
2025-06-13,09-10,6992,283793.0,25.4,4,금,False,False
2025-06-13,10-11,4924,204214.0,27.0,4,금,False,False
2025-06-13,11-12,5779,203582.0,28.5,4,금,False,False
2025-06-13,12-13,6164,222173.0,28.7,4,금,False,False
2025-06-13,13-14,6116,234876.0,29.0,4,금,False,False
2025-06-13,14-15,6283,247376.0,28.6,4,금,False,False
2025-06-13,15-16,7875,295215.0,27.8,4,금,False,False
2025-06-13,16-17,9585,362576.0,27.5,4,금,False,False
2025-06-13,17-18,6332,516795.0,26.4,4,금,False,False
2025-06-13,18-19,3554,610739.0,24.5,4,금,False,False
2025-06-13,19-20,2309,297366.0,23.0,4,금,False,False
2025-06-13,20-21,2606,226837.0,22.1,4,금,False,False
2025-06-13,21-22,1340,221398.0,21.9,4,금,False,False
2025-06-13,22-23,2651,184064.0,20.4,4,금,False,False
2025-06-13,23-24,2608,94154.0,20.2,4,금,False,False
2025-06-14,06-07,1698,67579.0,20.8,5,토,True,False
2025-06-14,07-08,2832,103071.0,21.1,5,토,True,False
2025-06-14,08-09,4737,170585.0,21.8,5,토,True,False
2025-06-14,09-10,5877,204773.0,22.9,5,토,True,False
2025-06-14,10-11,6225,217577.0,24.6,5,토,True,False
2025-06-14,11-12,6429,244915.0,26.7,5,토,True,False
2025-06-14,12-13,6995,269266.0,28.2,5,토,True,False
2025-06-14,13-14,7144,281065.0,30.1,5,토,True,False
2025-06-14,14-15,7097,285118.0,30.8,5,토,True,False
2025-06-14,15-16,7212,302121.0,31.6,5,토,True,False
2025-06-14,16-17,7888,328986.0,31.2,5,토,True,False
2025-06-14,17-18,8669,306031.0,32.1,5,토,True,False
2025-06-14,18-19,9180,252820.0,31.6,5,토,True,False
2025-06-14,19-20,9153,207763.0,29.6,5,토,True,False
2025-06-14,20-21,9155,212272.0,27.6,5,토,True,False
2025-06-14,21-22,8733,192127.0,25.8,5,토,True,False
2025-06-14,22-23,7298,158525.0,24.5,5,토,True,False
2025-06-14,23-24,5165,72251.0,24.1,5,토,True,False
2025-06-15,06-07,1584,49094.0,21.8,6,일,True,False
2025-06-15,07-08,2528,67904.0,22.9,6,일,True,False
2025-06-15,08-09,3619,112476.0,24.3,6,일,True,False
2025-06-15,09-10,4647,152238.0,25.8,6,일,True,False
2025-06-15,10-11,5357,163976.0,27.6,6,일,True,False
2025-06-15,11-12,5339,166729.0,28.9,6,일,True,False
2025-06-15,12-13,6335,198223.0,30.2,6,일,True,False
2025-06-15,13-14,6196,208527.0,31.5,6,일,True,False
2025-06-15,14-15,6208,208940.0,32.7,6,일,True,False
2025-06-15,15-16,6910,215780.0,33.0,6,일,True,False
2025-06-15,16-17,7506,221289.0,31.2,6,일,True,False
2025-06-15,17-18,6039,202383.0,30.2,6,일,True,False
2025-06-15,18-19,4185,177153.0,28.4,6,일,True,False
2025-06-15,19-20,4067,149960.0,26.4,6,일,True,False
2025-06-15,20-21,3116,146232.0,26.4,6,일,True,False
2025-06-15,21-22,1774,123124.0,25.5,6,일,True,False
2025-06-15,22-23,672,88672.0,24.7,6,일,True,False
2025-06-15,23-24,299,33173.0,23.6,6,일,True,False
2025-06-16,06-07,2294,157534.0,22.3,0,월,False,False
2025-06-16,07-08,4574,419471.0,22.2,0,월,False,False
2025-06-16,08-09,7282,495621.0,22.3,0,월,False,False
2025-06-16,09-10,4527,279032.0,22.6,0,월,False,False
2025-06-16,10-11,3473,190729.0,23.2,0,월,False,False
2025-06-16,11-12,4171,187176.0,24.0,0,월,False,False
2025-06-16,12-13,4660,200754.0,24.6,0,월,False,False
2025-06-16,13-14,1275,203933.0,25.1,0,월,False,False
2025-06-16,14-15,2498,208719.0,23.3,0,월,False,False
2025-06-16,15-16,4262,249060.0,24.1,0,월,False,False
2025-06-16,16-17,6393,293491.0,23.5,0,월,False,False
2025-06-16,17-18,10997,440263.0,23.7,0,월,False,False
2025-06-16,18-19,15469,593025.0,23.6,0,월,False,False
2025-06-16,19-20,10302,288386.0,23.4,0,월,False,False
2025-06-16,20-21,8573,213366.0,23.1,0,월,False,False
2025-06-16,21-22,7846,187359.0,22.6,0,월,False,False
2025-06-16,22-23,6338,135313.0,22.2,0,월,False,False
2025-06-16,23-24,3783,57006.0,22.0,0,월,False,False
2025-06-17,06-07,4733,160336.0,21.4,1,화,False,False
2025-06-17,07-08,11440,427498.0,21.9,1,화,False,False
2025-06-17,08-09,14803,501587.0,22.6,1,화,False,False
2025-06-17,09-10,7095,286046.0,23.4,1,화,False,False
2025-06-17,10-11,4613,199864.0,24.7,1,화,False,False
2025-06-17,11-12,5409,192536.0,26.3,1,화,False,False
2025-06-17,12-13,5588,206422.0,27.4,1,화,False,False
2025-06-17,13-14,5178,213798.0,27.6,1,화,False,False
2025-06-17,14-15,5059,222244.0,28.4,1,화,False,False
2025-06-17,15-16,5960,255856.0,28.8,1,화,False,False
2025-06-17,16-17,9149,321616.0,29.4,1,화,False,False
2025-06-17,17-18,13398,466266.0,28.9,1,화,False,False
2025-06-17,18-19,18509,598535.0,28.2,1,화,False,False
2025-06-17,19-20,12636,294825.0,27.2,1,화,False,False
2025-06-17,20-21,10555,233639.0,25.9,1,화,False,False
2025-06-17,21-22,9667,223437.0,24.9,1,화,False,False
2025-06-17,22-23,7460,159879.0,24.3,1,화,False,False
2025-06-17,23-24,4232,65568.0,23.8,1,화,False,False
2025-06-18,06-07,4717,158799.0,21.3,2,수,False,False
2025-06-18,07-08,11556,420712.0,21.8,2,수,False,False
2025-06-18,08-09,15282,497218.0,22.8,2,수,False,False
2025-06-18,09-10,6984,283963.0,23.7,2,수,False,False
2025-06-18,10-11,4821,198003.0,25.6,2,수,False,False
2025-06-18,11-12,5228,194312.0,26.7,2,수,False,False
2025-06-18,12-13,5562,209836.0,27.9,2,수,False,False
2025-06-18,13-14,5197,221149.0,29.2,2,수,False,False
2025-06-18,14-15,5151,228245.0,30.1,2,수,False,False
2025-06-18,15-16,6643,269398.0,30.5,2,수,False,False
2025-06-18,16-17,8209,324634.0,30.5,2,수,False,False
2025-06-18,17-18,13337,474872.0,30.1,2,수,False,False
2025-06-18,18-19,18505,600108.0,29.2,2,수,False,False
2025-06-18,19-20,12283,293854.0,27.9,2,수,False,False
2025-06-18,20-21,10267,233520.0,26.7,2,수,False,False
2025-06-18,21-22,9324,219370.0,25.8,2,수,False,False
2025-06-18,22-23,7736,171273.0,25.0,2,수,False,False
2025-06-18,23-24,4426,71190.0,24.3,2,수,False,False
2025-06-19,06-07,4839,158679.0,21.1,3,목,False,False
2025-06-19,07-08,11668,419294.0,22.8,3,목,False,False
2025-06-19,08-09,14947,495293.0,24.6,3,목,False,False
2025-06-19,09-10,7001,285262.0,26.8,3,목,False,False
2025-06-19,10-11,4639,199788.0,28.0,3,목,False,False
2025-06-19,11-12,5210,194848.0,29.9,3,목,False,False
2025-06-19,12-13,5448,211469.0,31.2,3,목,False,False
2025-06-19,13-14,4902,220905.0,32.3,3,목,False,False
2025-06-19,14-15,5002,228993.0,33.5,3,목,False,False
2025-06-19,15-16,5974,263161.0,33.6,3,목,False,False
2025-06-19,16-17,9015,331737.0,32.9,3,목,False,False
2025-06-19,17-18,12914,475124.0,32.3,3,목,False,False
2025-06-19,18-19,17152,589133.0,31.4,3,목,False,False
2025-06-19,19-20,11384,295207.0,30.9,3,목,False,False
2025-06-19,20-21,8957,238268.0,30.4,3,목,False,False
2025-06-19,21-22,7174,233888.0,30.1,3,목,False,False
2025-06-19,22-23,6090,172368.0,28.3,3,목,False,False
2025-06-19,23-24,3756,73366.0,28.2,3,목,False,False
